,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-19,10,114.0,345.63259861140585
2021-01-20,8,103.0,312.2820847103053
2021-01-21,21,102.0,309.25021981020524
2021-01-22,14,94.0,284.99530060940486
2021-01-23,10,96.0,291.05903040960493
2021-01-24,18,90.0,272.8678410090047
2021-01-25,13,86.0,260.74038140860443
2021-01-26,12,100.0,303.1864900100051
2021-01-27,2,104.0,315.31394961040536
2021-01-28,17,103.0,312.2820847103053
2021-01-29,28,99.0,300.1546251099051
2021-01-30,14,93.0,281.9634357093048
2021-01-31,17,96.0,291.05903040960493
2021-02-01,9,98.0,297.12276020980505
2021-02-02,6,81.0,245.5810569081042
2021-02-03,5,78.0,236.485462207804
2021-02-04,19,68.0,206.16681320680348
2021-02-05,11,69.0,209.19867810690354
2021-02-06,11,77.0,233.45359730770394
2021-02-07,7,75.0,227.38986750750388
2021-02-08,10,67.0,203.13494830670348
2021-02-09,14,73.0,221.32613770730376
2021-02-10,3,79.0,239.51732710790407
2021-02-11,11,79.0,239.51732710790407
2021-02-12,17,93.0,281.9634357093048
2021-02-13,17,103.0,312.2820847103053
2021-02-14,7,102.0,309.25021981020524
2021-02-15,24,108.0,327.4414092108056
2021-02-16,24,120.0,363.82378801200616
2021-02-17,2,124.0,375.9512476124064
2021-02-18,17,139.0,421.4292211139072
2021-02-19,29,130.0,394.1424370130067
2021-02-20,21,126.0,382.0149774126065
2021-02-21,22,128.0,388.0787072128066
2021-02-22,15,129.0,391.1105721129067
2021-02-23,20,132.0,400.20616681320683
2021-02-24,4,142.0,430.52481581420733
2021-02-25,18,142.0,430.52481581420733
2021-02-26,32,155.0,469.939059515508
2021-02-27,31,159.0,482.06651911590814
2021-02-28,22,165.0,500.2577085165085
2021-03-01,28,,
2021-03-02,24,,
2021-03-03,10,,
